Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Saudi Arabia,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.454484135,0.534568292,0.384718333,0.512662135,0.559223199,0.368382817,0.540183601,0.498291441,0.356920572,0.357891043,0.380841941,0.340142051
Senegal,48.32057342,48.08684361,47.8531138,47.61938399,47.38565418,47.15192438,46.91819457,46.68446476,46.45073495,46.21700514,45.98327533,45.7833065,45.58333766,45.38336883,45.18339999,44.98343115,44.78346232,44.58349348,44.38352465,44.18355581,43.98358697,43.77582714,43.56806731,43.36030748,43.15254765,42.94478783,42.737028,42.52926817,42.32150834,42.11374851,41.90598868,48.29676956,48.10005828,47.76871029,47.57132003,47.31428185,47.1502428,46.88225327,46.70267032,46.35407195,46.2347905,45.97544258
Serbia,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,29.86279442,30.15206952,30.44134461,30.73061971,31.01989481,31.03482735,31.04975989,31.06469243,31.07962497,31.09455751,31.10198948,31.12119826,31.12279899,31.12531443,31.13023096,29.83641733,29.83138807,29.85943029,29.87277972,29.81381407,29.85254728,29.89789472,29.8098881,29.86908419,29.85363757,29.86091785
Seychelles,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.26086957,73.18883179,73.24385509,73.05675207,73.12714639,73.12375138,73.22708554,73.23818536,73.2446399,73.10512451,73.25295284,73.17774334
Sierra Leone,43.31809365,43.0447908,42.77148795,42.49818509,42.22488224,41.95157938,41.67827653,41.40497368,41.13167082,40.85836797,40.58506511,40.31176226,40.03845941,39.76515655,39.4918537,39.21855085,38.94524799,38.67194514,38.39864228,38.12533943,37.85203658,37.57874758,37.30545858,37.03216958,36.75888058,36.48559158,36.21224716,35.93890274,35.66555833,35.39221391,35.11886949,43.33834921,43.03413935,42.7437716,42.51356783,42.06364112,41.96712102,41.72675708,41.37742076,41.01494224,40.79811881,40.59469428
Singapore,22.12970149,22.4561194,22.78238806,23.10880597,23.43507463,23.76149254,24.08791045,24.4141791,24.74059701,25.06686567,25.39328358,25.50164179,25.42044444,25.08224163,25.1149492,25.22046444,25.14351585,25.21194245,25.13571429,25.23957143,25.27122507,24.83892045,24.40906516,24.0155587,23.58984485,23.23187588,22.9696756,22.62640449,22.31092437,21.9972067,21.68523677,22.35407845,22.60996084,23.05220384,23.10927714,23.42717639,23.57471356,23.98134447,24.26377505,24.43290951,24.88866426,25.12280977
Slovak Republic,39.54592516,39.54592516,39.54592516,39.54592516,39.54370062,39.54147609,39.53925156,39.53702703,39.53480249,39.53257796,39.53035343,39.56465696,39.5989605,39.62502598,39.66756757,39.7018711,39.73617464,39.77047817,39.8047817,39.84736952,39.88085089,39.8993096,39.91528032,39.93125104,39.95386855,39.96817936,40.00353577,40.05615641,40.05615641,40.05615641,40.05615641,39.54561041,39.56240241,39.50580015,39.52686622,39.50237914,39.55287658,39.55195549,39.51230705,39.50794622,39.56061718,39.52716067
Slovenia,59.43396226,59.43396226,59.43396226,59.65739821,59.88083416,60.10427011,60.32770606,60.55114201,60.77457795,60.9980139,61.22144985,61.29096326,61.36047666,61.42999007,61.49950348,61.56901688,61.63853029,61.70804369,61.75854504,61.82926466,61.89752906,61.90807108,61.91892066,61.94637537,61.95630586,61.95823776,61.85929898,61.7699783,61.67438072,61.57307165,61.47225919,59.24270165,59.34457106,59.42253548,59.71517823,59.844149,60.17231508,60.38053702,60.60949779,60.54451327,60.95655401,61.05359028
Solomon Islands,90.92211504,90.89599857,90.8698821,90.84376563,90.81764916,90.79153269,90.76541622,90.73929975,90.71318328,90.68706681,90.66095034,90.63479814,90.60864594,90.58249375,90.55634155,90.53018935,90.50403716,90.47788496,90.45173276,90.42558056,90.39942837,90.37327617,90.34712397,90.32097178,90.29481958,90.26866738,90.24258664,90.21650589,90.19042515,90.16434441,90.13826367,90.80559251,90.85497039,90.58889195,90.65199532,90.64155136,90.74109457,90.78131926,90.73433219,90.47251868,90.65827126,90.51550104
Somalia,13.20256958,13.08022763,12.95788568,12.83554372,12.71320177,12.59085982,12.46851787,12.34617592,12.22383397,12.10149201,11.97915006,11.85680811,11.73446616,11.61212421,11.48978226,11.3674403,11.24509835,11.1227564,11.00041445,10.8780725,10.75573054,10.63338859,10.51104664,10.38870469,10.26636274,10.14402079,10.02167883,9.899336883,9.776994931,9.654652979,9.532311028,13.23579583,13.07508855,12.98796279,12.9146042,12.6932905,12.65844163,12.54918137,12.27906687,12.09840926,12.06325439,11.8887687
South Africa,14.95527125,14.92526523,14.89525921,14.8652532,14.83524718,14.80524116,14.77523514,14.74522913,14.71522311,14.68521709,14.65521107,14.62520505,14.59519904,14.56519302,14.535187,14.50518098,14.47517497,14.44516895,14.41516293,14.38515691,14.3551509,14.32514488,14.29513886,14.26513284,14.23512682,14.20512081,14.17511479,14.14510877,14.11510275,14.08509674,14.05509072,14.9522393,14.93236999,14.92883229,14.90876078,14.81987579,14.82361555,14.81780135,14.71683385,14.60671921,14.67541237,14.59516614
Spain,27.84050136,28.47907056,29.11763976,29.75620895,30.39477815,31.03334735,31.67191655,32.31048574,32.94905494,33.58762414,34.25637275,34.58050028,34.83530779,35.11418641,35.40705557,35.70425174,36.00299812,36.28442027,36.59795108,36.89928809,37.0899382,37.10192046,37.07977849,37.08211351,37.08444853,37.12753247,37.14286858,37.15223392,37.15664678,37.16772156,37.17730549,27.91127427,28.02099904,29.36267414,30.10749701,31.02310031,31.45154146,31.83266584,31.53607588,32.72944505,33.15311438,33.69188981
Sri Lanka,37.47934939,37.18607878,36.89280816,36.59953755,36.30626694,36.01299633,35.71972572,35.42645511,35.1331845,34.83991389,34.54664328,34.44649976,34.34635624,34.24621273,34.14606921,34.04592569,33.94578217,33.84563865,33.74549514,33.64535162,33.5452081,33.62557806,33.70594801,33.78631797,33.86668793,34.39516585,34.34411,34.29305414,34.25804992,34.20671025,34.15809893,37.55624425,37.20544889,36.83063781,36.68709003,36.2673727,36.0774411,35.72599683,35.3765484,35.20429008,34.87946467,34.55506332
St. Kitts and Nevis,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.30769231,42.3029467,42.31571754,42.25305608,42.25891223,42.25571221,42.31430254,42.30957545,42.28504726,42.26826043,42.32499999,42.29002001
St. Lucia,34.86885246,34.82622951,34.78360656,34.74098361,34.69836066,34.6557377,34.61311475,34.5704918,34.52786885,34.4852459,34.44262295,34.40327869,34.36393443,34.32459016,34.2852459,34.24590164,34.20655738,34.16721311,34.12786885,34.08852459,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.04918033,34.81435811,34.80391154,34.73176456,34.71329233,34.66343532,34.61985638,34.63005247,34.52156416,34.4669255,34.45323246,34.46416054
St. Vincent and the Grenadines,70.61538462,70.87179487,71.12820513,71.38461538,71.64102564,71.8974359,72.15384615,72.41025641,72.66666667,72.92307692,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,73.17948718,70.60354439,70.79672433,70.93778418,71.32209928,71.54958037,72.02391102,72.26136703,72.42380309,72.40061231,72.8169944,72.88969428
Sudan,12.93236953,12.85896254,12.78555556,12.71214857,12.63874158,12.5653346,12.49192761,12.41852062,12.34511364,12.27170665,12.19829966,12.12485732,12.05141498,11.97797264,11.9045303,11.83108796,11.75764562,11.68420328,11.61076094,11.5373186,11.46387626,11.39053956,10.56352998,10.47024946,10.37696895,10.28368844,10.19710385,10.10494111,10.01277837,9.920615632,9.828452891,12.94425659,12.843332,12.816816,12.77416848,12.62478349,12.61465978,12.54610914,12.3732238,12.22454075,12.24177594,12.11386398
Suriname,98.57455128,98.55098718,98.52742308,98.50385897,98.48029487,98.45673077,98.43316667,98.40960256,98.38603846,98.36247436,98.33891026,98.31262179,98.28633333,98.26004487,98.23375641,98.20746795,98.18117949,98.15489103,98.12860256,98.1023141,98.07602564,98.01424359,97.95246154,97.89067949,97.82889744,97.76711538,97.69435897,97.6475641,97.56910256,97.49057692,97.41211538,98.44488359,98.49999337,98.21226727,98.28919691,98.28813219,98.40362524,98.4619665,98.41067637,98.11006895,98.3279534,98.16916427
Sweden,68.89335854,68.91790808,68.94245761,68.96700714,68.99155668,69.01610621,69.04065575,69.06520528,69.08975482,69.11430435,69.13885389,69.1167593,69.09466472,69.07257014,69.05047556,69.02838098,69.0062864,68.98419182,68.96209724,68.94000266,68.91790808,68.87224594,68.82658381,68.78092167,68.73525954,68.69449814,68.69449814,68.69449814,68.69449814,68.69906052,68.69907031,68.8416798,68.9034701,68.76592643,68.85080235,68.86944398,69.00598436,69.02806327,69.04275068,68.93323402,69.08100894,69.02644132
Switzerland,29.18110754,29.2890789,29.39705027,29.50502163,29.61299299,29.72096436,29.82969035,29.93842184,30.04715883,30.15590133,30.26464933,30.36292792,30.46121148,30.55950001,30.65779352,30.75687029,30.85517625,30.9534872,31.05101731,31.14854742,31.24607754,31.33308027,31.420083,31.50708574,31.59408847,31.68106715,31.76812043,31.85517371,31.94222699,32.02928027,32.11633355,29.17758468,29.2466365,29.41710735,29.49843252,29.59714617,29.7654276,29.86222224,29.97328218,30.09953535,30.18734137,30.30451044
Syrian Arab Republic,2.024594624,2.057242355,2.089890086,2.122537817,2.155185548,2.187833279,2.22048101,2.253128741,2.285776472,2.318424203,2.351071934,2.383719665,2.416367396,2.451549649,2.484501825,2.517186904,2.549038828,2.581572642,2.614245262,2.646917883,2.679736427,2.712410826,2.745085226,2.777759625,2.810434025,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.843108425,2.078424146,1.987115113,2.148138543,2.2084189,2.086553045,2.249416485,2.239284556,2.185966777,2.189416319,2.257716962,2.243984016
Tajikistan,2.917976565,2.917976565,2.917976565,2.919405544,2.920834524,2.922263504,2.923692484,2.925121463,2.926550443,2.927979423,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.946270363,2.963132324,2.979994284,3.022206851,3.039123856,3.039123856,3.039123856,3.039123856,3.046328986,3.053534116,2.975315547,2.854606215,2.972468765,3.010610265,2.852426827,2.993825696,2.959300667,2.846078868,2.825212956,2.864416106,2.820038685
Tanzania,64.78890269,64.36894333,63.94898397,63.52902461,63.10906525,62.68910589,62.26914653,61.84918718,61.42922782,61.00926846,60.5893091,60.16934974,59.74939038,59.32943102,58.90947166,58.48951231,58.06955295,57.64959359,57.22963423,56.80967487,56.38971551,55.96975389,55.54979228,55.12983066,54.70986904,54.28990743,53.76044254,53.23097765,52.70151276,52.17204787,51.64258298,64.63172551,64.35583346,63.86736152,63.406346,63.07584227,62.66390711,62.28143901,61.89622049,61.2783326,61.02985332,60.54767317
Thailand,37.8966118,37.82555932,37.75450684,37.68345436,37.61240189,37.54134941,37.47029693,37.39924446,37.32819198,37.2571395,37.18608702,37.39650414,37.60692126,37.81733837,38.02775549,38.2381726,38.44858972,38.65900683,38.86942395,39.07984106,39.29025818,39.28556049,39.28086281,39.27616512,39.27146744,39.26676975,39.18064554,39.11018027,39.03971501,38.96924974,38.89878447,37.7854827,37.78871202,37.62328709,37.62880437,37.54196663,37.49988409,37.49933611,37.42914859,37.3697225,37.39949828,37.40116517
Timor-Leste,64.76798924,64.67383995,64.57969065,64.48554136,64.39139206,64.29724277,64.20309348,64.10894418,64.01479489,63.9206456,63.8264963,63.73234701,63.63819771,63.54404842,63.44989913,63.35574983,63.26160054,63.16745124,63.07330195,62.97915266,62.88500336,62.79085407,62.69670477,62.60255548,62.50840619,62.41425689,62.3201076,62.24613315,62.13180901,62.03765972,61.94351042,64.67787179,64.66340494,64.42926273,64.36003717,64.27088127,64.24855409,64.18682434,64.07905262,63.88329806,63.88287479,63.72927402
Togo,25.03511675,24.86376908,24.6924214,24.52107373,24.34972605,24.17837838,24.0070307,23.83568303,23.66433536,23.49298768,23.32164001,23.26722927,23.21281853,23.1584078,23.10399706,23.04958632,22.99517558,22.94076485,22.88635411,22.83194337,22.77753263,22.72311087,22.6686891,22.61426733,22.55984556,22.50542379,22.45100202,22.39658025,22.34215849,22.28773672,22.23331495,24.99827406,24.85457566,24.69777415,24.56971092,24.34589594,24.22018599,24.10426639,23.86991776,23.70213773,23.55434129,23.3746765
Tonga,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.4228129,12.41871155,12.46615718,12.47249189,12.40464833,12.45271508,12.46651535,12.39917728,12.32802534,12.41703123,12.36761153
Trinidad and Tobago,47.18518519,47.0797271,46.97426901,46.86881092,46.76335283,46.65789474,46.55243665,46.44697856,46.34152047,46.23606238,46.13060429,46.04795322,45.96530214,45.88265107,45.8,45.71734893,45.63469786,45.55204678,45.46939571,45.38674464,45.30409357,45.2214425,45.13879142,45.05614035,44.97348928,44.89083821,44.80896686,44.72709552,44.64522417,44.56335283,44.48148148,47.12692623,47.09074809,46.8977995,46.7929048,46.67927237,46.61426264,46.50027243,46.41101861,46.29618077,46.22140179,46.10610583
Tunisia,4.145062436,4.160428682,4.175794928,4.191161174,4.20652742,4.22189431,4.237260556,4.252626802,4.267993048,4.283359295,4.298725541,4.311328527,4.323931514,4.336534501,4.349137487,4.361740474,4.37434346,4.386946447,4.399549434,4.41215242,4.424755407,4.434603502,4.444451596,4.454299691,4.464147786,4.473995881,4.483843975,4.49369207,4.503540165,4.51338826,4.523236354,4.189063627,4.099979242,4.229132679,4.271057637,4.148200632,4.279925208,4.260985627,4.189027526,4.164870885,4.226659411,4.192840692
Turkiye,25.70518301,25.75259151,25.8,25.84740849,25.89481699,25.94222548,25.98963398,26.03704247,26.08445097,26.13185946,26.17926796,26.30071983,26.42217169,26.54362356,26.66507543,26.78652729,26.90797916,27.02943103,27.15088289,27.27233476,27.39378662,27.53599002,27.67819342,27.82039681,27.96260021,28.10480361,28.10480361,28.26352923,28.4660941,28.6687889,28.8714837,25.71104816,25.76227576,25.76796617,25.83869491,25.90779149,25.91771671,26.03522198,26.08191806,26.11057917,26.14195399,26.24951041
Turkmenistan,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.797992867,8.747391585,8.824574587,8.842342476,8.743232395,8.823481746,8.814844852,8.73574821,8.678827653,8.748947977,8.699673096
Turks and Caicos Islands,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07471,11.0533161,11.11182078,11.12240487,11.04294245,11.10297479,11.10843335,11.03671542,10.97085558,11.05284475,11.00347622
Tuvalu,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.28783106,33.33367232,33.32742224,33.34866626,33.29536914,33.33093785,33.28940266,33.33409258,33.29978291,33.29788752,33.27947272
Uganda,17.89434963,17.6878935,17.48143737,17.27498123,17.0685251,16.86206897,16.65561283,16.4491567,16.24270057,16.03624443,15.8297883,15.62332716,15.41686602,15.21040488,15.00394375,14.79748261,14.59102147,14.38456033,14.17809919,13.97163806,13.71643726,13.51071215,13.30498703,13.09926192,12.8935368,12.68781169,12.48209655,12.27638141,12.07066627,11.86490126,11.65918612,17.90507054,17.70515618,17.52424535,17.37571571,17.06121697,16.92685092,16.76777156,16.38975397,16.1166232,16.00149284,15.71270236
Ukraine,16.08906533,16.08906533,16.08906533,16.12980064,16.17053595,16.21127125,16.25200656,16.29274187,16.33347717,16.37421248,16.41494779,16.42150686,16.4283495,16.43490869,16.44146788,16.4468915,16.45401823,16.46142958,16.46827315,16.47483256,16.48139198,16.5190223,16.55665263,16.59428295,16.6327746,16.67040688,16.68249064,16.69428621,16.70348637,16.71384191,16.72419745,16.05502218,16.08184627,16.147016,16.18261804,16.14605439,16.23041346,16.26998588,16.25076197,16.2321264,16.34489703,16.33403112
United Arab Emirates,3.44973247,3.540453393,3.631174317,3.721895241,3.812616164,3.903337088,3.994058012,4.084778936,4.175499859,4.266220783,4.356941707,4.368023092,4.379104478,4.390185863,4.401267249,4.412348634,4.42343002,4.434511405,4.445592791,4.456674176,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,3.492333948,3.487826243,3.705095417,3.788836303,3.732567526,3.918926053,3.993675811,3.983047562,4.014674918,4.173664819,4.181593805
United Kingdom,11.48266027,11.55540859,11.6281569,11.70090522,11.77365354,11.84640185,11.91915017,11.99189848,12.0646468,12.13739511,12.21014343,12.25354441,12.2969454,12.34034638,12.38374736,12.42714835,12.47054933,12.51395032,12.5573513,12.60075228,12.64415327,12.72351507,12.80287687,12.88223866,12.96160046,13.04096226,13.05749597,13.07816311,13.11536395,13.15256479,13.18563221,11.48010684,11.54631507,11.66923536,11.73930641,11.74737934,11.86817478,11.94498513,11.95416469,11.94859049,12.1162041,12.13058357
United States,33.02230821,33.03416545,33.04602269,33.05787993,33.06973718,33.08159442,33.09345166,33.1053089,33.11716614,33.12902338,33.13017359,33.18675561,33.24333764,33.29991967,33.35650169,33.41308372,33.46966575,33.52624777,33.6360635,33.69273522,33.74940694,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.89972254,33.86692641,33.86692641,33.86692641,33.86692641,33.02334497,33.05575008,33.04505978,33.05467626,33.03617689,33.08944287,33.0939268,33.13144445,33.1108275,33.11580938,33.12240519
Uruguay,4.559478917,4.885727345,5.211975774,5.538224203,5.864472632,6.19072106,6.516969489,6.843217918,7.169466347,7.495714775,7.821963204,8.028968118,8.235973032,8.442977945,8.649982859,8.856987773,9.063992687,9.2709976,9.478002514,9.685007428,9.892012341,10.10764484,10.32327734,10.53890984,10.75454234,10.97017484,11.12444292,11.24442921,11.3644155,11.48440178,11.60438807,4.916164872,5.286561903,5.409420871,5.706416255,5.789429565,5.924185907,6.583724089,6.811798871,7.017820785,7.616292604,7.901991458
Uzbekistan,6.186620592,6.186620592,6.186620592,6.283491772,6.380363188,6.477234603,6.574106018,6.670977433,6.767848613,6.864720028,6.792887044,6.882769419,6.971810301,7.061401955,7.150843518,7.239962694,7.328999426,7.415772827,7.50509144,7.594504123,7.6844723,7.777627355,7.869481413,7.961375803,8.053071555,8.055832955,8.139748656,8.198443898,8.257120614,8.316373665,8.373221378,6.120941285,6.14258788,6.307746936,6.396625924,6.358857604,6.515892284,6.59964121,6.591598716,6.603705431,6.779045501,6.772981561
Vanuatu,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.2578677,36.28278291,36.24226284,36.27705808,36.27727319,36.27802264,36.29553455,36.28186978,36.29367383,36.25410657,36.2477929
"Venezuela, RB",58.98305085,58.65710561,58.33116037,58.00521512,57.67926988,57.35332464,57.0273794,56.70143416,56.37548892,56.04954368,55.72359844,55.5369877,55.35037696,55.16376623,54.97715549,54.79054475,54.60393402,54.41732328,54.23071254,54.04410181,53.85749107,53.67110708,53.48472309,53.2983391,53.1119551,52.92557111,52.76714472,52.63667593,52.53416473,52.45961113,52.41301514,58.88134991,58.65829597,58.21816302,57.86356599,57.59985624,57.28520307,57.04528282,56.745038,56.27209724,56.14655099,55.76016017
Vietnam,28.80567759,29.54552828,30.28537897,31.02522965,31.76508034,32.50493103,33.24478171,33.9846324,34.72448309,35.46433377,37.88368803,38.39562827,38.97888263,39.55651305,40.07380269,40.23206974,40.75025496,41.29432617,41.7762219,42.29306629,42.73321545,43.16473232,43.57082471,44.06395211,44.44284889,44.87116404,45.87835488,45.99633698,46.23468154,46.47684165,46.71900175,28.97404689,29.39101201,31.40732674,31.95962628,32.42020741,33.62151505,33.79622184,33.5838699,35.28740439,36.04153771,36.20033041
Virgin Islands (U.S.),70.11428571,68.95142857,67.78857143,66.62571429,65.46285714,64.3,63.13714286,61.97428571,60.81142857,59.64857143,58.48571429,57.90285714,57.32,56.73714286,56.15428571,55.57142857,54.98857143,54.40571429,53.82285714,53.24,52.65714286,53.07428571,53.49142857,53.90857143,54.32571429,54.74285714,55.17142857,55.6,56.02857143,56.45714286,56.88571429,69.41271809,68.82272506,67.63837987,66.70535984,65.35616497,64.23190396,63.56153504,62.84123297,60.40285535,59.94859612,58.92912626
West Bank and Gaza,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.508305648,1.522757475,1.537209302,1.55166113,1.566112957,1.580564784,1.595016611,1.609468439,1.623920266,1.638372093,1.65282392,1.659136213,1.665448505,1.671760797,1.67807309,1.684385382,1.684385382,1.684385382,1.684385382,1.684385382,1.684385382,1.574656841,1.43950153,1.561208794,1.605487993,1.432946497,1.590203732,1.551586265,1.427612043,1.422035824,1.45126416,1.414172294
"Yemen, Rep.",1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.114894732,0.971698624,1.096888101,1.141295496,0.957892621,1.122371707,1.081954711,0.946671091,0.942358674,0.968808315,0.927114973
Zambia,63.77809763,63.72993987,63.68178211,63.63362434,63.58546658,63.53730882,63.48915105,63.44099329,63.39283552,63.34467776,63.29652,63.24836223,63.20020447,63.1520467,63.10388894,63.05573118,63.00757341,62.95941565,62.91125789,62.86310012,62.81494236,62.56180471,62.30866705,62.0555294,61.80239175,61.54925409,61.29595502,61.04288462,60.78970661,60.53651515,60.28333714,63.70365344,63.72406719,63.52712118,63.52267107,63.46718879,63.49603602,63.46344503,63.41090825,63.27229034,63.32372012,63.22175448
Zimbabwe,48.66661497,48.54752488,48.42843479,48.30934471,48.19025462,48.07116453,47.95207445,47.83298436,47.71389427,47.59480419,47.4757141,47.35662401,47.23753393,47.11844384,46.99935375,46.88026367,46.76117358,46.64208349,46.52299341,46.40390332,46.28481324,46.16572315,46.04663306,45.92754298,45.80845289,45.6893628,45.57027272,45.45118263,45.33209254,45.21300246,45.09391237,48.60674475,48.55556338,48.35623844,48.22658941,48.10556533,48.03351942,47.90601563,47.79424463,47.65103696,47.55907193,47.4150347
Africa Eastern and Southern,36.23000573,36.07875247,35.92749922,35.77624596,35.62499271,35.47373945,35.3224862,35.17123294,35.01997969,34.86872643,34.71747317,34.53746251,34.35745184,34.17744118,33.65427358,33.47597715,33.29780172,33.11950404,32.94139588,32.76313063,32.58341548,32.37092095,31.89058337,31.68056462,31.47056398,31.26035034,31.03961254,30.8242477,30.61144371,30.39155839,30.17418563,36.30040468,36.111637,35.9236538,35.86911075,35.52383598,35.53462396,35.35366452,34.99851933,35.0097101,34.78700239,34.64563695
Africa Western and Central,22.77690813,22.65874567,22.54058321,22.42242075,22.3042583,22.18609584,22.06793338,21.94977092,21.83160846,21.713446,21.59528355,21.50315634,21.41102914,21.31890194,21.22677474,21.13464754,21.04252034,20.95039313,20.85826593,20.76613873,20.67401153,20.58605538,20.49809922,20.41014307,20.32218692,20.23423077,20.15261016,20.07132718,19.9860996,19.90121471,19.81677741,22.77139646,22.66595981,22.57127066,22.47833847,22.28664524,22.21242478,22.12873685,21.93453115,21.78363679,21.70811507,21.54911597
Arab World,3.731767184,3.713698176,3.695623737,3.677554755,3.659485773,3.641416799,3.623347817,3.605278835,3.587209853,3.569140871,3.55107189,3.536659224,3.522246559,3.507880282,3.493469993,3.47905457,3.464626442,3.45020858,3.435793284,3.42201156,3.407598144,3.389776401,2.956405437,2.937936997,2.919451747,2.900938039,2.883323261,2.863942909,2.844420035,2.82662014,2.808895261,3.789315359,3.65490872,3.744853394,3.769019664,3.594074291,3.718749545,3.669907481,3.524582806,3.487536071,3.510296872,3.449036019
Caribbean small states,91.38505619,91.32985797,91.27465975,91.21946153,91.16426331,91.10906509,91.05386686,90.99866864,90.94347042,90.8882722,90.83307398,90.80317896,90.77328393,90.74338891,90.71349389,90.68359886,90.65370384,90.62380882,90.5939138,90.56401877,90.53412375,90.46069408,90.38726442,90.31383475,90.24040509,90.16697542,90.09704829,90.03712486,89.96502408,89.8928245,89.82072372,91.25296491,91.28701212,90.98638937,91.01859902,90.98274689,91.04242254,91.07764108,90.99606884,90.70382738,90.86772582,90.70202392
